time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20121130T162544,694.07,100,100,694.33,300,300
20121130T162545,694.07,100,100,694.33,400,400
20121130T162546,694.07,100,100,694.46,200,200
20121130T162548,693.7,100,100,694.,2000,2000
20121130T162549,693.7,100,100,693.94,100,100
20121130T162550,693.7,100,100,693.96,100,100
20121130T162552,693.7,100,100,693.95,100,100
20121130T162553,693.7,100,100,693.95,200,200
20121130T162555,693.51,300,300,693.95,200,200
20121130T162558,693.51,300,300,693.95,300,300
20121130T162601,693.51,300,300,693.94,300,300
20121130T162604,693.51,300,300,693.92,100,100
20121130T162605,693.51,400,400,693.92,200,200
20121130T162606,693.51,300,300,693.8,200,200
20121130T162609,693.51,300,300,693.8,400,400
20121130T162611,693.52,100,100,693.8,400,400
20121130T162612,693.52,100,100,693.85,100,100
20121130T162616,693.52,100,100,693.93,100,100
20121130T162617,693.52,200,200,693.93,100,100
20121130T162619,693.55,200,200,693.93,100,100
20121130T162620,693.56,100,100,693.93,100,100
20121130T162623,693.56,100,100,693.91,100,100
20121130T162624,693.56,100,100,693.97,100,100
20121130T162630,693.7,1000,1000,693.97,200,200
20121130T162633,693.71,100,100,693.97,200,200
20121130T162635,693.71,100,100,693.94,100,100
20121130T162636,693.71,100,100,693.89,100,100
20121130T162638,693.71,100,100,693.84,100,100
20121130T162640,693.51,300,300,693.7,100,100
20121130T162643,693.51,100,100,693.69,100,100
20121130T162644,693.51,300,300,693.69,100,100
20121130T162646,693.51,400,400,693.69,100,100
20121130T162647,693.51,400,400,693.72,100,100
20121130T162649,693.51,500,500,693.84,100,100
20121130T162652,693.86,400,400,693.87,1100,1100
20121130T162652,693.86,800,800,693.99,100,100
20121130T162652,694.13,200,200,694.28,100,100
20121130T162652,694.13,100,100,694.23,100,100
20121130T162652,694.13,100,100,694.46,100,100
20121130T162652,694.38,200,200,694.55,100,100
20121130T162652,694.13,400,400,694.58,100,100
20121130T162652,694.14,100,100,694.62,100,100
20121130T162652,694.14,100,100,694.72,200,200
20121130T162652,694.15,100,100,694.71,100,100
20121130T162652,694.34,100,100,694.7,100,100
20121130T162653,694.02,200,200,694.3,300,300
20121130T162653,694.02,200,200,694.3,600,600
20121130T162654,694.02,200,200,694.3,200,200
20121130T162655,693.95,100,100,694.43,100,100
20121130T162658,693.93,200,200,694.42,100,100
20121130T162658,694.19,200,200,694.42,100,100
20121130T162659,693.92,400,400,694.42,100,100
20121130T162702,694.09,100,100,694.37,1500,1500
20121130T162704,694.04,100,100,694.27,100,100
20121130T162707,693.88,400,400,694.,100,100
20121130T162709,693.88,200,200,694.,100,100
20121130T162710,693.81,300,300,694.,100,100
20121130T162713,693.82,100,100,694.,100,100
20121130T162716,693.86,100,100,694.,100,100
20121130T162719,693.67,100,100,693.86,100,100
20121130T162721,693.58,100,100,693.86,100,100
20121130T162724,693.55,100,100,693.86,100,100
20121130T162731,693.56,100,100,693.86,100,100
20121130T162734,693.55,200,200,693.86,100,100
20121130T162738,693.55,200,200,693.86,200,200
20121130T162739,693.55,200,200,693.86,100,100
20121130T162742,693.55,200,200,693.84,100,100
20121130T162748,693.55,200,200,693.78,100,100
20121130T162751,693.59,100,100,693.78,100,100
20121130T162752,693.55,200,200,693.78,100,100
20121130T162755,693.4,200,200,693.75,300,300
20121130T162756,693.4,200,200,693.75,400,400
20121130T162757,693.4,300,300,693.75,400,400
20121130T162803,693.41,100,100,693.75,400,400
20121130T162805,693.4,300,300,693.75,400,400
20121130T162807,693.44,100,100,693.75,400,400
20121130T162809,693.4,300,300,693.73,200,200
20121130T162811,693.4,300,300,693.7,100,100
20121130T162812,693.42,100,100,693.7,100,100
20121130T162814,693.4,200,200,693.7,200,200
20121130T162816,693.41,100,100,693.7,200,200
20121130T162819,693.42,100,100,693.7,200,200
20121130T162825,693.41,100,100,693.7,200,200
20121130T162832,693.26,100,100,693.57,200,200
20121130T162836,693.26,100,100,693.4,300,300
20121130T162837,693.19,100,100,693.4,300,300
20121130T162839,693.19,200,200,693.52,700,700
20121130T162841,693.2,100,100,693.52,700,700
20121130T162842,693.19,100,100,693.34,200,200
20121130T162846,693.19,200,200,693.34,100,100
20121130T162848,693.19,100,100,693.34,100,100
20121130T162852,693.19,100,100,693.34,200,200
20121130T162853,693.,400,400,693.16,100,100
20121130T162855,693.,400,400,693.34,200,200
20121130T162902,693.,400,400,693.24,200,200
20121130T162904,693.,400,400,693.16,100,100
20121130T162907,693.01,100,100,693.12,100,100
20121130T162909,693.,300,300,693.12,100,100
20121130T162910,693.,300,300,693.03,200,200
20121130T162912,693.,200,200,693.03,200,200
20121130T162913,693.,100,100,693.03,200,200
20121130T162914,693.,200,200,693.03,100,100
20121130T162916,693.03,100,100,693.17,100,100
20121130T162918,693.,100,100,693.24,100,100
20121130T162919,692.98,100,100,693.34,100,100
20121130T162920,692.99,100,100,693.34,100,100
20121130T162920,692.93,700,700,693.18,100,100
20121130T162920,692.78,100,100,693.02,100,100
20121130T162920,692.97,100,100,693.02,200,200
20121130T162920,692.77,100,100,693.07,100,100
20121130T162921,692.77,800,800,693.07,100,100
20121130T162922,692.77,800,800,693.18,100,100
20121130T162924,692.77,800,800,693.3,100,100
20121130T162925,692.98,1500,1500,693.31,100,100
20121130T162929,692.98,1300,1300,693.21,100,100
20121130T162932,692.77,200,200,693.3,600,600
20121130T162933,692.77,200,200,693.3,700,700
20121130T162936,692.9,100,100,693.3,700,700
20121130T162940,692.9,100,100,693.3,500,500
20121130T162942,692.9,100,100,693.29,100,100
20121130T162944,692.9,100,100,693.29,200,200
20121130T162948,692.9,100,100,693.27,200,200
20121130T162949,692.9,100,100,693.25,200,200
20121130T162951,692.9,100,100,693.29,200,200
20121130T162952,692.9,100,100,693.26,100,100
20121130T162955,692.93,300,300,693.21,100,100
20121130T162956,692.94,100,100,693.29,100,100
20121130T162958,692.94,100,100,693.3,200,200
20121130T163000,692.94,100,100,693.28,100,100
20121130T163001,692.95,100,100,693.28,100,100
20121130T163003,693.17,100,100,693.6,100,100
20121130T163004,693.17,100,100,693.6,300,300
20121130T163006,692.96,200,200,693.48,100,100
20121130T163008,692.96,200,200,693.44,100,100
20121130T163016,693.01,100,100,693.44,100,100
20121130T163019,693.03,100,100,693.44,100,100
20121130T163022,693.04,100,100,693.44,200,200
20121130T163022,693.03,100,100,693.44,200,200
20121130T163023,692.96,200,200,693.44,200,200
20121130T163033,692.96,200,200,693.42,1600,1600
20121130T163036,692.96,200,200,693.42,1300,1300
20121130T163037,692.96,300,300,693.38,100,100
20121130T163038,692.96,300,300,693.43,100,100
20121130T163040,692.96,300,300,693.44,300,300
20121130T163045,693.01,100,100,693.44,300,300
20121130T163047,693.02,100,100,693.44,300,300
20121130T163048,693.05,100,100,693.6,200,200
20121130T163053,692.96,300,300,693.6,200,200
20121130T163054,693.33,100,100,693.6,100,100
20121130T163057,693.09,100,100,693.6,100,100
20121130T163059,693.09,200,200,693.57,100,100
20121130T163059,693.1,100,100,693.69,100,100
20121130T163059,693.18,100,100,693.8,100,100
20121130T163100,693.41,100,100,694.,200,200
20121130T163101,693.49,100,100,694.17,600,600
20121130T163102,693.62,100,100,694.17,500,500
20121130T163103,693.61,100,100,694.17,600,600
20121130T163104,693.62,100,100,694.17,600,600
20121130T163105,693.6,100,100,694.17,600,600
20121130T163107,693.59,100,100,694.17,100,100
20121130T163108,693.59,100,100,694.17,400,400
20121130T163110,693.59,100,100,694.02,1000,1000
20121130T163112,693.57,100,100,694.02,1000,1000
20121130T163113,693.57,100,100,693.97,200,200
20121130T163115,693.57,100,100,693.96,100,100
20121130T163116,693.57,100,100,693.96,200,200
20121130T163117,693.57,100,100,693.96,100,100
20121130T163118,693.56,100,100,693.95,100,100
20121130T163124,693.58,100,100,693.95,100,100
20121130T163133,693.58,100,100,693.95,200,200
20121130T163134,693.58,100,100,693.82,200,200
20121130T163136,693.57,100,100,693.95,200,200
20121130T163138,693.76,100,100,693.95,200,200
20121130T163139,693.57,100,100,693.95,200,200
20121130T163139,693.57,200,200,693.95,200,200
20121130T163141,693.57,200,200,693.9,200,200
20121130T163143,693.29,200,200,693.9,100,100
20121130T163144,693.37,200,200,693.9,100,100
20121130T163146,693.32,300,300,693.75,300,300
20121130T163147,693.54,200,200,693.75,300,300
20121130T163150,693.38,200,200,693.75,300,300
20121130T163152,693.38,100,100,693.76,100,100
20121130T163154,693.38,100,100,693.74,100,100
20121130T163200,693.39,100,100,693.74,100,100
20121130T163206,693.43,100,100,693.74,100,100
20121130T163209,693.8,200,200,693.82,100,100
20121130T163210,693.8,100,100,693.91,100,100
20121130T163212,693.54,100,100,693.91,100,100
20121130T163216,693.54,100,100,693.91,200,200
20121130T163218,693.55,100,100,693.87,100,100
20121130T163221,693.55,100,100,693.78,100,100
20121130T163224,693.42,100,100,693.78,200,200
20121130T163225,693.42,100,100,693.89,100,100
20121130T163226,693.43,100,100,693.91,200,200
20121130T163227,693.43,100,100,693.9,100,100
20121130T163233,693.48,200,200,693.9,100,100
20121130T163233,693.48,100,100,693.89,100,100
20121130T163234,693.49,200,200,693.89,100,100
20121130T163235,693.55,100,100,693.89,200,200
20121130T163235,693.55,100,100,693.84,100,100
20121130T163235,693.59,100,100,693.9,100,100
20121130T163236,693.55,100,100,693.9,100,100
20121130T163237,693.55,100,100,693.97,300,300
20121130T163238,693.55,100,100,693.97,700,700
20121130T163240,693.55,100,100,693.99,100,100
20121130T163241,693.56,100,100,693.99,100,100
20121130T163243,693.57,200,200,693.99,100,100
20121130T163245,693.57,100,100,693.99,300,300
20121130T163249,693.58,300,300,693.99,300,300
20121130T163251,693.59,100,100,693.99,100,100
20121130T163251,694.11,200,200,694.11,100,100
20121130T163252,693.78,100,100,694.2,100,100
20121130T163253,693.78,100,100,694.22,200,200
20121130T163254,694.02,100,100,694.22,200,200
20121130T163256,694.02,100,100,694.3,600,600
20121130T163258,693.78,300,300,694.3,300,300
20121130T163300,693.79,100,100,694.3,300,300
20121130T163301,693.78,200,200,694.22,200,200
20121130T163302,693.78,200,200,694.22,100,100
20121130T163305,693.78,200,200,694.16,100,100
20121130T163307,693.78,200,200,694.1,500,500
20121130T163310,693.78,300,300,694.1,300,300
20121130T163311,693.81,100,100,694.1,300,300
20121130T163312,693.78,300,300,694.1,300,300
20121130T163315,693.78,200,200,694.1,300,300
20121130T163316,693.59,100,100,694.07,100,100
20121130T163317,693.59,100,100,694.1,300,300
20121130T163319,693.59,100,100,694.09,100,100
20121130T163321,693.59,100,100,694.02,200,200
20121130T163323,693.7,100,100,694.02,200,200
20121130T163324,693.7,100,100,694.1,300,300
20121130T163330,693.71,100,100,694.1,300,300
20121130T163334,693.71,100,100,694.07,300,300
20121130T163335,693.71,100,100,694.06,100,100
20121130T163338,693.73,100,100,694.1,200,200
20121130T163340,693.75,100,100,694.1,200,200
